Speed_Category,Total_HO,Failed_HO,PingPong_HO,Time_HO,PLR_HO,EndSimTime
SPEED_020,212,12,0,195.225,70067.3,100
SPEED_020,238,12,0,131.575,120583,100
SPEED_020,223,12,0,194.05,88058.6,100
SPEED_020,233,12,0,163.3,58118.7,100
SPEED_020,216,12,0,163.3,59077.4,100
SPEED_020,232,13,0,149.05,105023,100
SPEED_020,233,13,0,155.275,141225,100
SPEED_020,243,14,1,174.925,161475,100
SPEED_020,269,13,1,128.525,126666,100
SPEED_020,278,15,1,124.425,123877,100
